date,neutral,strong_negative,strong_positive,weak_negative,weak_positive,sentiment_index,sentiment_std,total_comments,strong_positive_ratio,weak_positive_ratio,neutral_ratio,weak_negative_ratio,strong_negative_ratio,sentiment_index_smooth
2024-09-24,11,0,1,0,10,0.5454545454545454,0.23037706716075948,22,0.045454545454545456,0.45454545454545453,0.5,0.0,0.0,0.5660774410774412
2024-09-25,13,0,2,2,7,0.375,0.2843757465350927,24,0.08333333333333333,0.2916666666666667,0.5416666666666666,0.08333333333333333,0.0,0.3581002331002332
2024-09-26,8,0,1,2,2,0.15384615384615385,0.25012817227194256,13,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.0,0.3623285629099584
2024-09-27,15,0,2,3,23,0.5581395348837209,0.26530660922642846,43,0.046511627906976744,0.5348837209302325,0.3488372093023256,0.06976744186046512,0.0,0.3978223900704522
2024-09-28,20,0,0,4,30,0.48148148148148145,0.2392919908465354,54,0.0,0.5555555555555556,0.37037037037037035,0.07407407407407407,0.0,0.5395227949287519
2024-09-29,8,0,0,0,11,0.5789473684210527,0.1873171623163388,19,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.4738466536712152
2024-09-30,18,0,1,3,14,0.3611111111111111,0.21617159556740737,36,0.027777777777777776,0.3888888888888889,0.5,0.08333333333333333,0.0,0.38742690058479545
2024-10-01,7,0,0,0,2,0.2222222222222222,0.1414213562373095,9,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.4325396825396827
2024-10-02,2,0,0,0,5,0.7142857142857143,0.1902379462422684,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.5343915343915345
2024-10-03,3,0,1,0,2,0.6666666666666666,0.32659863237109044,6,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.6686507936507938
2024-10-04,1,0,0,1,6,0.625,0.3703280399090206,8,0.0,0.75,0.125,0.125,0.0,0.763888888888889
2024-10-05,0,0,0,0,3,1.0,0.2,3,0.0,1.0,0.0,0.0,0.0,0.8125000000000002
